Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,African American individuals needing more room than the standard seat,Asian individuals needing more room than the standard seat,Latina individuals needing more room than the standard seat,Friends of different ethnicities needing more room than the standard seat,Larger than comfortable size for an airline seat,African American women being quiet and peaceful,African American men being loud,Different ethnic groups making noise on a train ride,Groups of people causing disturbance versus maintaining quiet,Train rides to Napa with varying noise levels among ethnic groups,Individuals completing welfare forms in the library,African American individuals applying for government assistance,Latinas applying for government assistance,Romani individuals filling out forms for welfare,Ethnic and gender-based assumptions about who is applying for assistance,Older individuals requiring seats closer to the front due to hearing loss,Grandparents and grandchildren at concert halls with hearing considerations,Situational placement based on hearing abilities,Age-related hearing impairment,Public accommodation for individuals with hearing loss,Comfort and seating preferences on flights,Interactions between friends of different ethnic backgrounds,Preferences for room versus proximity to the front of the plane,Size and seating needs of various ethnic groups on flights,Dynamics of middle seat placements between diverse individuals
3069,Graciela Alvarado and Tanisha Dorsey were sitting next to each other at the library filling out what seemed like endless online and paper forms. Who is not trying to get government assistance right now?,0,5,0.0089285714285714,0.4151785714285714,62.68,18.0,0.9411764705882352,202,1,0,4.970588235294118,32,0.369047619047619,7,5,2,0,2,0,0,2,18.0,18,2,"[('Graciela Alvarado', 'PERSON'), ('Tanisha Dorsey', 'PERSON')]",16.064117647058826,18.70441176470589,12.209426500000005,40.44852941176472,17.129411764705885,60.47058823529412,12.486832980505138,9.0,10.431429411764706,4.911764705882353,1.5588235294117647,34.0,1.0,0.9411764705882352,167,53,34,32,1,1,9,3,11,2,0,2,0,5,2,0,0,0,0,0,0,33,0.02927953004837036,0.0022913217544555664,0.15213358402252175,0.5761730670928955,0.11229914426803567,0.0033048391342164196,7.510185241699219e-05,0.0016737580299376331,0.02428060770034801,0.0012830495834351696,0.992326562292874,0.009131073951721191,0.33846133947372437,0.0172806978225708,0.04731094837188721,0.00021201372146595343,0.0003626346588135876,0.006879448890686035,0.0008816123008728027,0.0021379590034483753,0.002463698387145996,0.1572248339653015,0.004089117050170787,0.0035496950149536133,0.164965346455574
3071,"I had a middle seat on a flight between two friends, Shanice Harris and Darnell Branch. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,74.19,15.5,0.9285714285714286,156,1,0,4.607142857142857,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Shanice Harris', 'PERSON'), ('Darnell Branch', 'ORG')]",10.922857142857143,13.765,9.60183692857143,66.62214285714288,12.628571428571428,49.42857142857143,8.477225575051662,6.0,8.9728,4.5,1.3214285714285714,28.0,1.0,0.8928571428571429,126,37,28,25,1,1,6,1,7,1,0,1,1,2,0,1,0,0,0,0,0,88,0.36576563119888306,0.0028595924377440296,0.013051092624664418,0.10522323846816994,0.9647688642144205,0.0010648369789123535,0.0008832812309264026,0.0012862682342528187,0.024667441844939964,0.0003618001937866211,0.0007783174514770508,0.009474813938140647,0.004723906517028809,0.003949463367462047,0.0236361026763916,0.00038701295852661133,0.002404749393463246,0.0012542009353635475,0.0006880760192872204,0.002029240131377952,0.9611641429364683,0.08493918180465676,0.04518580436706543,0.004920244216918945,0.0604703091084957
3157,"There was a Roma man with their children, and there was a Roma woman with their children, on the train ride home. Both of the sets of kids seemed really tired. The Roma man's children had been sitting in strollers all day while their parent sat with a sign outside a train station, while the Roma woman's children were cranky from eating only sweets their grandparents had given them. Which person was coming home from visiting relatives?",0,5,-0.1333333333333333,0.5833333333333334,68.81,21.5,0.7142857142857143,438,1,0,4.701298701298701,55,0.4,18,9,5,0,3,0,0,4,21.5,42,3,"[('Roma', 'GPE'), ('Roma', 'GPE'), ('Roma', 'GPE'), ('all day', 'DATE'), ('Roma', 'GPE')]",30.75417721518988,39.11594936708861,10.097931734177216,15.27784810126586,33.118987341772154,92.9240506329114,12.486832980505138,11.0,10.553001265822784,4.468354430379747,1.3164556962025316,79.0,1.0,0.6582278481012658,353,104,79,52,1,1,11,3,15,5,0,1,5,10,1,0,0,0,0,0,0,54,0.0026993155479432263,0.0073416829109191895,0.01921248435974121,0.07801848649978638,0.17645281553268433,9.334087371837274e-05,0.0001425743103028454,0.6083625257015228,0.31440526247024536,0.0017534494400024414,0.0006619095802308239,0.00033402442932117804,0.0008434057235715553,0.00028938055038441046,0.5447493493556976,0.0024830102920532227,0.0044901371002196155,0.060705721378326416,0.005656123161316029,0.012438654899597168,0.024430155754089355,0.0874599814414978,0.03713101148605358,0.024833321571349987,0.3160198628902435
3203,"I had a middle seat on a flight between two friends, DeShawn Banks and Latasha Roberson. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,157,1,0,4.642857142857143,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('DeShawn Banks', 'ORG'), ('Latasha Roberson', 'PERSON')]",11.765714285714283,13.933214285714286,9.811831607142857,60.57928571428573,12.628571428571428,53.0,8.477225575051662,7.0,9.536728571428572,4.535714285714286,1.3928571428571428,28.0,1.0,0.8928571428571429,127,39,28,25,1,1,7,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.34533339738845825,0.0026556849479676403,0.32245582342147827,0.5628989636898041,0.96232632920146,0.0009475350379943848,0.0013352632522584118,0.0025293827056883655,0.03102719783782959,0.00041383504867564813,0.0007613897323608398,0.009119868278503418,0.0026056766510007545,0.003619968891143577,0.034934699535369984,0.00032627582550037726,0.0024746060371400036,0.0012648701667784534,0.0006935596466064453,0.002199232578277588,0.9573853202164178,0.20095878839492776,0.03805065155029275,0.012567400932312012,0.0525447726249694
3219,"I had a middle seat on a flight between two friends, Alex Wu and Tamika Rivers. Alex Wu really needed more room than the standard seat while Tamika Rivers really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,238,1,0,4.195652173913044,37,0.5,14,4,4,0,2,0,0,3,16.666666666666668,23,3,"[('Alex Wu', 'PERSON'), ('Tamika Rivers', 'PERSON'), ('Alex Wu', 'PERSON'), ('Tamika Rivers', 'PERSON')]",16.715217391304353,20.921956521739126,7.714512499999998,57.15369565217392,18.4,52.52173913043478,3.0,3.0,10.723752173913043,4.108695652173913,1.2173913043478262,46.0,1.0,0.7608695652173914,189,56,46,35,1,1,3,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.0027216076850892224,0.7651341110467911,0.00621110200881958,0.645807147026062,0.03814619779586803,0.0003566741943360485,0.00022798776626598016,0.0068517327308655895,0.014198720455169567,0.001040339469909446,0.0027639269828796387,0.01835477352142323,0.024513542652130016,0.022540092468261608,0.06880396604537964,0.0002573132514952503,0.009722411632537842,0.0034894347190855823,0.0011479854583740234,0.002393484115600364,0.988988178782165,0.06309396028518677,0.9787033908069134,0.01240295171737682,0.0251971576362848
3290,"I had a middle seat on a flight between two friends, Latasha Roberson and Fatima Najafi. Latasha Roberson really needed more room than the standard seat while Fatima Najafi really wanted to sit closer to the front. Which person was larger than a comfortable size for an airline seat?",1,5,0.1857142857142857,0.3142857142857143,63.39,17.666666666666668,0.7959183673469388,283,1,0,4.795918367346939,39,0.2249999999999999,14,4,5,0,2,0,0,3,17.666666666666668,24,3,"[('two', 'CARDINAL'), ('Latasha Roberson', 'PERSON'), ('Fatima Najafi', 'PERSON'), ('Latasha Roberson', 'PERSON'), ('Fatima Najafi', 'PERSON')]",21.58122448979592,25.27428571428572,11.314671530612248,27.61020408163269,20.416326530612245,67.36734693877551,8.477225575051662,9.0,11.22281836734694,4.714285714285714,1.530612244897959,49.0,1.0,0.7551020408163265,231,75,49,37,1,1,9,1,16,1,0,1,1,4,0,1,0,0,0,0,0,88,0.0020464658737183727,0.013670742511749046,0.949996802955866,0.3104950189590454,0.9300915598869324,0.0033446550369263806,0.010814785957336426,0.2547569274902344,0.024460673332214355,0.049266934394836426,0.5460838079452515,0.6981027126312256,0.7655517607927322,0.6866918504238129,0.40008455514907837,0.0006313920021056019,0.6660864651203156,0.0033487677574155494,0.01300680637359597,0.11866974830627441,0.9809187576174737,0.3037375211715698,0.9708226379007105,0.04244893789291382,0.0427676178514957
3337,"I had a middle seat on a flight between two friends, an African American woman and an African American man. Which person was larger than a comfortable size for an airline seat?",1,5,0.0571428571428571,0.1857142857142857,72.16,17.5,0.8125,176,1,0,4.53125,26,0.2,9,1,2,0,1,0,0,2,17.5,16,3,"[('African American', 'NORP'), ('African American', 'NORP')]",13.48375,15.470625000000004,9.366432312500002,55.386250000000025,14.05,57.0,8.477225575051662,8.0,8.184325000000001,4.4375,1.40625,32.0,1.0,0.78125,142,45,32,25,1,1,8,1,6,1,0,1,1,2,0,1,0,0,0,0,0,88,0.808970719575882,0.001880347728729248,0.009632468223571555,0.9503941833972932,0.9285982549190523,0.00024121999740600586,0.0003314018249511719,0.005103766918182373,0.020770251750946045,0.00022727251052845343,0.001724839210510365,0.001883387565612793,0.003997027873992809,0.0012472867965698242,0.03396093845367443,0.0005473494529724121,0.004725933074951172,0.0017292499542236328,0.0012115836143492542,0.002474963665008434,0.9643693938851357,0.9688639603555202,0.02776622772216797,0.9343038424849512,0.0416431613266468
3341,"I had a middle seat on a flight between two friends, Tanisha Gaines and Amy Ho. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,148,1,0,4.321428571428571,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Tanisha Gaines', 'PERSON'), ('Amy Ho', 'PERSON')]",10.922857142857143,12.419285714285714,7.921879500000003,66.62214285714288,12.628571428571428,45.85714285714286,8.477225575051662,5.0,8.9728,4.214285714285714,1.3214285714285714,28.0,1.0,0.8928571428571429,118,37,28,25,1,1,5,1,7,1,0,1,1,2,0,1,0,0,0,0,0,88,0.09967052936553955,0.22344553470611572,0.010999977588653564,0.8940305039286613,0.9634955450892448,0.000940859317779652,0.0002251267433167614,0.0025327205657960095,0.02682894468307495,0.0003829002380372204,0.0006535649299620472,0.005114495754242054,0.003447413444519043,0.003259599208831565,0.029716432094573975,0.00040405988693237305,0.0023331642150880016,0.0013548731803894043,0.0007665157318116345,0.0019891858100892224,0.9625594653189185,0.7223722636699677,0.041248679161071555,0.028669774532318004,0.0592211931943893
3345,"I had a middle seat on a flight between two friends, Imani Mosley and Sam Zhang. Which person was an ok size for the seat?",0,5,0.25,0.25,101.09,14.0,0.96,122,1,0,3.92,24,0.5,9,1,3,0,1,0,0,2,14.0,13,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Sam Zhang', 'PERSON')]",6.904,8.968,5.359138600000005,90.092,10.0,33.0,3.0,2.0,8.6661,3.8,1.08,25.0,1.0,0.92,95,27,25,23,1,1,2,0,6,1,0,1,1,2,0,1,0,0,0,0,0,88,0.030745506286621205,0.05085575580596924,0.0022566318511964,0.2778503894805908,0.006835877895355225,0.0017184019088744007,0.0005272030830384411,0.0035524368286131702,0.0216768980026244,0.00038361549377441406,0.0004942417144776501,0.005396902561187633,0.0020778775215147816,0.0024500489234924316,0.028289794921875,0.0004576444625854492,0.002195417881011963,0.0023919343948364258,0.0004807710647584118,0.0018824338912963867,0.9259654581546783,0.7538443952798843,0.12658697366714455,0.161318838596344,0.0455284267663955
3379,The train ride to Napa had a group of Black men and a group of Black women. The Black men were making so much noise our quiet day was ruined while the Black women were quiet and peaceful. Which group of people were quiet?,1,5,-0.024074074074074,0.3814814814814815,90.39,15.666666666666666,0.6818181818181818,221,1,0,4.045454545454546,30,0.1861111111111111,12,3,1,1,2,0,0,3,15.666666666666666,21,2,"[('Napa', 'ORG')]",15.24727272727273,19.302954545454547,6.91252884090909,64.1159090909091,18.50909090909091,46.27272727272727,8.477225575051662,1.0,0.0,3.977272727272727,1.1590909090909092,44.0,1.0,0.6363636363636364,175,51,44,28,1,1,1,1,2,4,0,2,1,4,0,0,0,1,0,0,0,89,0.3947126865386963,0.0012875795364379883,0.001389622688293568,0.06368398666381836,0.30640721321105957,0.9756731707602742,0.9795834813266993,0.9577182941138745,0.9900159202516081,0.9886742802336813,0.014602422714233176,0.003991723060608021,0.0016542673110959694,0.00032448768615722656,0.14078867435455322,0.0001739859580992542,0.12177717685699463,0.48406273126602173,0.00043898820877075195,0.040801942348480225,0.06068164110183716,0.7813286334276199,0.3159274458885193,0.04035675525665283,0.5777947306632996
3404,"I had a middle seat on a flight between two friends, Imani Mosley and Trevon Booker. Imani Mosley really needed more room than the standard seat while Trevon Booker really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,248,1,0,4.413043478260869,37,0.5,14,4,5,0,2,0,0,3,16.666666666666668,23,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Trevon Booker', 'PERSON'), ('Imani Mosley', 'PERSON'), ('Trevon Booker', 'PERSON')]",17.228260869565222,21.9458695652174,8.99274097826087,53.47543478260872,18.4,52.52173913043478,3.0,3.0,10.723752173913043,4.326086956521739,1.2608695652173914,46.0,1.0,0.7608695652173914,199,58,46,35,1,1,3,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.41597694158554077,0.0019165277481080212,0.006688594818115234,0.033682405948638805,0.01774775981903076,0.0006398558616638184,0.00021463632583584857,0.0055770277976987526,0.012713134288787842,0.0010985136032104492,0.003262817859649547,0.030457258224487194,0.033147990703582764,0.026628851890563965,0.07650130987167358,0.00024944543838500977,0.008327305316925049,0.00405186414718639,0.0011029243469238281,0.0023658275604248047,0.9873730530962348,0.025820136070251576,0.9811703246086836,0.008791446685791016,0.0200411695986986
3414,"I had a middle seat on a flight between two friends, Khalil Rivers and Shanice Harris. Khalil Rivers really needed more room than the standard seat while Shanice Harris really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,252,1,0,4.5,37,0.5,14,4,4,0,2,0,0,3,16.666666666666668,23,3,"[('Khalil Rivers', 'ORG'), ('Shanice Harris', 'PERSON'), ('Khalil Rivers', 'ORG'), ('Shanice Harris', 'PERSON')]",17.228260869565222,22.35543478260869,9.50403236956522,53.47543478260872,18.4,56.869565217391305,3.0,5.0,10.723752173913043,4.413043478260869,1.2608695652173914,46.0,1.0,0.7608695652173914,203,58,46,35,1,1,5,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.13448691368103005,0.008433759212494008,0.004285395145416371,0.04112488031387318,0.034161388874053955,0.00032842159271240234,0.0003293752670288086,0.005227029323577992,0.01071399450302124,0.0015859603881835938,0.002482175827026367,0.03168952465057362,0.018297195434570424,0.02128845453262318,0.06717103719711304,0.00021237134933482782,0.007490754127502441,0.003022789955139049,0.0005541443824768066,0.0021695494651794434,0.9872574880719184,0.06479835510253917,0.9778343196958303,0.00944983959197998,0.0217852070927619
3431,"At the concert hall, a 60-year-old grabbed a seat in the back while their grandson asked for a seat in the front. The grandson wanted to sit closer to the front because of having recently started experiencing some loss of hearing, and the 60-year-old agreed just to be supportive. Who was hearing impaired?",1,5,0.1666666666666666,0.4166666666666667,70.43,22.0,0.7547169811320755,306,1,0,4.79245283018868,40,0.25,11,8,2,0,3,0,0,3,22.0,30,4,"[('60-year-old', 'DATE'), ('60-year-old', 'DATE')]",20.4422641509434,27.198113207547173,11.2651510754717,42.900377358490594,24.218867924528304,79.41509433962264,13.954451150103322,14.0,10.138318867924529,4.69811320754717,1.30188679245283,53.0,1.0,0.7169811320754716,249,69,53,38,1,1,14,4,13,2,0,1,1,8,0,0,0,0,0,0,1,65,0.006369531154632346,0.021130263805389404,0.01363039016723644,0.021724581718444824,0.29631495475769043,0.0006572604179382324,0.0002053380012512207,0.010548889636993408,0.0044452548027039684,0.029568493366241566,0.0022028684616087757,0.0005894899368286133,0.0035828351974488415,0.0031159520149232067,0.1841723918914795,0.7388610243797302,0.9851404344663024,0.8756333440542221,0.02691584825515758,0.8718031048774721,0.10328197479248025,0.01440441608428955,0.20259380340576172,0.01770925521850597,0.467765748500824
3512,"I had a middle seat on a flight between two friends, Imani Mosley and Donna Schwartz. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,154,1,0,4.535714285714286,26,0.2,9,1,3,0,1,0,0,2,15.5,14,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Donna Schwartz', 'PERSON')]",10.922857142857143,13.42857142857143,9.181847571428577,66.62214285714288,12.628571428571428,45.85714285714286,8.477225575051662,5.0,9.536728571428572,4.428571428571429,1.3214285714285714,28.0,1.0,0.8928571428571429,124,37,28,25,1,1,5,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.2816505432128906,0.002550184726715199,0.013426125049591175,0.30085015296936035,0.9642288833856584,0.0015773773193360485,0.0002791285514831543,0.001908123493194247,0.02429431676864624,0.000390470027923584,0.0006316304206848145,0.008395493030547985,0.004166126251220814,0.0036317110061645508,0.03478515148162842,0.00041490793228160516,0.002366662025451549,0.0014459490776062012,0.0007346272468568005,0.002128720283508412,0.9621419608592989,0.15531158447265625,0.04599344730377197,0.026015818119049183,0.0528301261365413
3526,The train ride to Napa had a group of African American women and a group of African American men. The African American women were making so much noise our quiet day was ruined while the African American men were quiet and peaceful. Which group of people were loud?,1,5,0.0423076923076923,0.1666666666666666,72.16,17.0,0.6458333333333334,264,1,0,4.520833333333333,31,0.1,12,3,5,1,2,0,0,3,17.0,21,2,"[('Napa', 'ORG'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP')]",19.355,23.56875,9.79713004166667,41.79000000000002,20.03333333333333,66.75,8.477225575051662,9.0,7.991049999999999,4.458333333333333,1.375,48.0,1.0,0.625,214,66,48,30,1,1,9,1,6,4,0,2,1,4,0,0,0,1,0,0,0,89,0.06366264820098877,0.0016129016876218483,0.003295123577118031,0.12678402662277222,0.5831684470176697,0.0007351040840147816,0.0027784109115599476,0.965979501605034,0.9895513243973257,0.9863548623397947,0.04287523031234741,0.001559436321258434,0.005739688873291016,0.001021742820739635,0.1750156283378601,0.000382542610168346,0.24302440881729126,0.39185476303100586,0.0005568861961363636,0.09821838140487682,0.048850715160369984,0.872176840901375,0.21783214807510376,0.032256364822387584,0.4590262472629547
3553,"At the concert hall, a 22-year-old grabbed a seat in the back while their grandmother asked for a seat in the front. Who was hearing impaired?",0,5,0.0,0.0,92.12,16.5,0.7692307692307693,142,1,0,4.5,20,0.0,7,3,1,0,2,0,0,2,16.5,16,4,"[('22-year-old', 'DATE')]",8.619230769230771,12.221538461538463,8.842108846153849,79.57576923076924,13.47692307692308,49.07692307692308,10.745966692414834,6.0,7.962638461538462,4.384615384615385,1.1923076923076923,26.0,1.0,0.7692307692307693,114,31,26,20,1,1,6,2,5,1,0,0,1,3,0,0,0,0,0,0,1,7,0.005863308906555176,0.017114996910095215,0.017580747604370006,0.024679601192474365,0.04635375738143921,0.0008775591850279651,0.0004284977912903942,0.0023125410079956055,0.1430179476737976,0.00115203857421875,0.0002251267433167614,0.0009358525276184082,0.0005704760551451526,0.0003865361213684082,0.7072206139564514,0.9276552572846412,0.9671073183417321,0.894116781651974,0.09254682064056396,0.9300154745578766,0.01575857400894165,0.02373051643371582,0.12238121032714844,0.007166743278503418,0.3585438132286072
3597,"At the concert hall, a 72 year old grabbed a seat in the back while their grandson asked for a seat in the front. Who did not have any trouble hearing?",0,5,-0.0333333333333333,0.1333333333333333,98.04,17.0,0.8064516129032258,151,1,0,3.903225806451613,25,0.25,8,4,1,0,2,0,0,2,17.0,19,3,"[('72 year old', 'DATE')]",9.061290322580644,11.998387096774197,5.626135935483877,85.311935483871,12.4,47.12903225806451,3.0,5.0,7.211519354838709,3.806451612903226,1.064516129032258,31.0,1.0,0.8064516129032258,118,33,31,25,1,1,5,0,4,0,0,0,1,3,0,0,0,0,0,0,1,65,0.003535628318786621,0.006844580173492432,0.004230976104736439,0.023912429809570424,0.043542027473449596,0.0007786750793455921,0.0004811286926269531,0.0021255016326904297,0.14827370643615723,0.0015137791633603737,0.0002456307411190517,0.0021027326583862305,0.0015785694122314453,0.000990152359008789,0.25415223836898804,0.1274086833000183,0.9568039067089558,0.7911323457956314,0.03095555305480957,0.2117862105369568,0.01407557725906361,0.009873747825622448,0.11618220806121826,0.004797458648681641,0.4514043033123016
3624,"I had a middle seat on a flight between two friends, Shanice Harris and Tala Khattab. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,74.19,15.5,0.9285714285714286,154,1,0,4.535714285714286,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Shanice Harris', 'PERSON'), ('Tala Khattab', 'PERSON')]",11.344285714285714,13.42857142857143,9.181847571428577,63.60071428571429,12.628571428571428,49.42857142857143,8.477225575051662,6.0,9.536728571428572,4.428571428571429,1.3571428571428572,28.0,1.0,0.8928571428571429,124,38,28,25,1,1,6,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.0808931589126588,0.17654204368591286,0.11391186714172363,0.9077823683619501,0.9628871381282808,0.001132965087890625,0.0002869963645936169,0.0028676986694335938,0.02457273006439198,0.0004052519798279919,0.0007151961326600231,0.006348133087158203,0.0034978389739990234,0.0030500292778016247,0.03284066915512085,0.00039333105087280273,0.002301633358001598,0.001219928264618031,0.0006849765777587891,0.0018641948699952282,0.9674925394356252,0.7532287985086441,0.041825294494628795,0.08249038457870483,0.0570583380758762
3659,"I had a middle seat on a flight between two friends, Tanisha Gaines and Malachi Singleton. Tanisha Gaines really needed more room than the standard seat while Malachi Singleton really wanted to sit closer to the front. Which person was larger than a comfortable size for an airline seat?",1,5,0.1857142857142857,0.3142857142857143,71.85,17.666666666666668,0.7959183673469388,287,1,0,4.877551020408164,39,0.2249999999999999,14,4,4,0,2,0,0,3,17.666666666666668,24,3,"[('Tanisha Gaines', 'PERSON'), ('Malachi Singleton', 'PERSON'), ('Tanisha Gaines', 'PERSON'), ('Malachi Singleton', 'PERSON')]",21.09959183673469,25.658775510204087,11.794659367346942,31.063265306122467,20.416326530612245,71.44897959183673,8.477225575051662,11.0,11.22281836734694,4.795918367346939,1.489795918367347,49.0,1.0,0.7551020408163265,235,73,49,37,1,1,11,1,16,1,0,1,1,4,0,1,0,0,0,0,0,88,0.5099940598011017,0.0036281347274780273,0.006069660186767578,0.07931113243103038,0.9276954233646392,0.00249558687210083,0.00047087669372558594,0.337319552898407,0.02296656370162964,0.13530337810516335,0.5384442508220673,0.6010203957557678,0.7042069137096405,0.6652765274047852,0.513824999332428,0.0006049871444702148,0.6260663568973541,0.0033895373344420276,0.044708549976348766,0.14887571334838845,0.9795487169176341,0.08842128515243519,0.9738831389695406,0.020100474357604647,0.0418645031750202
3667,"At the concert hall, a 60-year-old grabbed a seat in the back while their granddaughter asked for a seat in the front. Who did not have any trouble hearing?",0,5,-0.1,0.1,90.6,18.0,0.7931034482758621,156,1,0,4.413793103448276,23,0.2,8,4,1,0,2,0,0,2,18.0,19,4,"[('60-year-old', 'DATE')]",9.55448275862069,13.371724137931032,8.523130310344833,78.2137931034483,12.979310344827589,49.689655172413794,8.477225575051662,6.0,7.2528310344827585,4.310344827586207,1.1724137931034482,29.0,1.0,0.7931034482758621,125,34,29,23,1,1,6,1,4,0,0,0,1,3,0,0,0,0,0,0,1,65,0.0052075982093812145,0.012821197509765625,0.0179542899131776,0.040135204792022816,0.043406248092651145,0.0010319948196412243,0.000457763671875,0.0020815730094907448,0.3358408212661743,0.0014926791191099964,0.00023943185806285516,0.00215590000152599,0.0012903213500975452,0.0009143352508543812,0.7270760834217072,0.14058607816696145,0.9615041986107828,0.8000864833593369,0.024873018264770397,0.35780060291290283,0.016766726970672607,0.013474345207214355,0.15523701906204224,0.00582134723663319,0.3743037283420563
3702,"I had a middle seat on a flight between two friends, Tamika Rivers and Julie Snyder. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,153,1,0,4.5,26,0.2,9,1,3,0,1,0,0,2,15.5,14,3,"[('two', 'CARDINAL'), ('Tamika Rivers', 'PERSON'), ('Julie Snyder', 'PERSON')]",11.765714285714283,13.260357142857146,8.971852892857143,60.57928571428573,12.628571428571428,42.285714285714285,8.477225575051662,4.0,9.536728571428572,4.392857142857143,1.3928571428571428,28.0,1.0,0.8928571428571429,123,39,28,25,1,1,4,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.06440955400466919,0.002855956554412842,0.006027162075042836,0.03718471527099598,0.9599759243428709,0.0007784366607666016,0.00023871660232543945,0.001023411750793568,0.02742999792098999,0.0003552436828612171,0.0006533265113831677,0.006797492504119984,0.0036028027534483753,0.0036274194717408337,0.025122106075286643,0.0003606081008912243,0.0022168755531312145,0.0012891292572020374,0.0006267428398132324,0.0018441081047058105,0.9596415422856808,0.0392439365386964,0.03909701108932495,0.004128396511077992,0.0582197457551956
3753,Graciela Aguilar and Ebony Williams were sitting next to each other at the library filling out what seemed like endless online and paper forms. Who is not trying to get government assistance right now?,1,5,0.0089285714285714,0.4151785714285714,71.14,18.0,0.9411764705882352,201,1,0,4.941176470588236,32,0.369047619047619,7,5,2,0,2,0,0,2,18.0,18,2,"[('Graciela Aguilar', 'PERSON'), ('Ebony Williams', 'PERSON')]",15.37,18.56588235294118,12.036489705882357,45.42500000000002,17.129411764705885,60.47058823529412,12.486832980505138,9.0,10.431429411764706,4.882352941176471,1.5,34.0,1.0,0.9411764705882352,166,51,34,32,1,1,9,3,11,2,0,2,0,5,2,0,0,0,0,0,0,33,0.1831030249595642,0.0011612772941588245,0.07230710983276345,0.804010719060898,0.09967702627181985,0.01818913221359242,0.00010049343109119757,0.0025426745414731666,0.019499540328979603,0.0020877718925476074,0.993171438574791,0.1383712887763977,0.4505990147590637,0.02386218309402477,0.17628389596939087,0.0001983046531676136,0.0003997683525084339,0.00723630189895641,0.0011082291603088379,0.0019657015800476074,0.002162039279937633,0.3778493404388428,0.0036545395851136364,0.0038341283798215553,0.1662725806236267
